Gene ID	source_id	Organism	Genomic Location (Gene)	Product Description	Score	Ortholog count	Ortholog Group
TGVEG_202750	TGVEG_202750-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:3,145,132..3,150,101(+)	3' exoribonuclease family, domain 1 domain-containing protein	5.589	31	OG6_103422
TGVEG_202760	TGVEG_202760-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:3,139,530..3,143,149(-)	hypothetical protein	5.589	27	OG6_491687
TGVEG_202770	TGVEG_202770-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:3,129,480..3,136,238(+)	RNA recognition motif-containing protein	5.589	74	OG6_104067
TGVEG_202780	TGVEG_202780-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:3,122,478..3,125,912(-)	rhoptry kinase family protein ROP25	5.589	19	OG6_492039
TGVEG_202790	TGVEG_202790-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:3,113,238..3,119,655(-)	dihydrouridine synthase (dus) protein	5.589	42	OG6_101867
TGVEG_202800	TGVEG_202800-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:3,106,003..3,110,176(-)	putative cytochrome c oxidase assembly protein COX11	5.589	24	OG6_102743
TGVEG_202810	TGVEG_202810-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:3,103,300..3,104,690(+)	TIM14	5.589	24	OG6_101286
TGVEG_202820	TGVEG_202820-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:3,098,421..3,100,290(+)	ubiquitin-conjugating enzyme subfamily protein	5.589	26	OG6_101758
TGVEG_202830	TGVEG_202830-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:3,093,801..3,095,371(-)	putative Elicitor-responsive protein	5.589	23	OG6_101863
TGVEG_202840	TGVEG_202840-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:3,079,336..3,085,807(-)	FHA domain-containing protein	5.589	73	OG6_119641
TGVEG_202850	TGVEG_202850-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:3,069,669..3,077,689(+)	ATP-binding domain-containing protein	5.589	33	OG6_101395
TGVEG_202870	TGVEG_202870-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:3,059,424..3,063,750(+)	SAP domain-containing protein	5.589	40	OG6_103733
TGVEG_202880	TGVEG_202880-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:3,051,009..3,054,675(+)	carrier superfamily protein	5.589	60	OG6_100767
TGVEG_202890	TGVEG_202890-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:3,047,752..3,048,885(-)	hypothetical protein	5.589	18	OG6_491557
TGVEG_202900	TGVEG_202900-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:3,038,660..3,042,745(+)	zinc finger (CCCH type) motif-containing protein	5.589	19	OG6_195775
TGVEG_202910	TGVEG_202910-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:3,035,725..3,037,086(+)	zinc carboxypeptidase superfamily protein	5.589	27	OG6_162756
TGVEG_202920	TGVEG_202920-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:3,031,444..3,035,445(-)	p-aminobenzoic acid synthase	5.589	29	OG6_106370
TGVEG_202930	TGVEG_202930-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:3,029,876..3,030,763(+)	hypothetical protein	5.589	20	OG6_492325
TGVEG_202940	TGVEG_202940-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:3,025,398..3,026,561(-)	putative transmembrane protein	5.589	17	OG6_491701
TGVEG_202950	TGVEG_202950-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:3,010,934..3,023,102(+)	hypothetical protein	5.589	36	OG6_167241
TGVEG_202960	TGVEG_202960-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:3,007,708..3,008,607(-)	glycine cleavage H-protein	5.589	27	OG6_100619
TGVEG_202970	TGVEG_202970-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,997,299..3,005,764(+)	hypothetical protein	5.589	26	OG6_139649
TGVEG_202975	TGVEG_202975-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,991,363..2,993,448(-)	hypothetical protein	5.589	16	OG6_491560
TGVEG_202980	TGVEG_202980-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,976,038..2,989,291(-)	NUC173 domain protein	5.589	33	OG6_179542
TGVEG_202990	TGVEG_202990-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,974,193..2,974,996(+)	hypothetical protein	5.589	15	OG6_490687
TGVEG_203000	TGVEG_203000-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,967,077..2,969,584(+)	hypothetical protein	5.589	16	OG6_491516
TGVEG_203010	TGVEG_203010-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,953,394..2,961,829(-)	aurora kinase	11.22	66	OG6_100573
TGVEG_203020	TGVEG_203020-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,945,359..2,951,652(+)	ribosome biogenesis GTPase Der protein	5.589	31	OG6_156235
TGVEG_203030	TGVEG_203030-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,931,348..2,935,101(-)	N-methyl-D-aspartate receptor-associated protein	5.589	82	OG6_100360
TGVEG_203040	TGVEG_203040-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,926,777..2,929,891(+)	hypothetical protein	5.589	19	OG6_491494
TGVEG_203050	TGVEG_203050-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,914,892..2,922,208(+)	AP2 domain transcription factor AP2VIIa-6	5.589	17	OG6_491434
TGVEG_203060	TGVEG_203060-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,909,308..2,912,426(-)	TrmH family RNA methyltransferase	5.589	31	OG6_145157
TGVEG_203070	TGVEG_203070-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,907,907..2,908,881(+)	putative transmembrane protein	5.589	24	OG6_490426
TGVEG_203080	TGVEG_203080-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,902,795..2,905,006(+)	RNA recognition motif-containing protein	5.589	32	OG6_103065
TGVEG_203090	TGVEG_203090-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,899,764..2,901,828(+)	hypothetical protein	5.589	15	OG6_490415
TGVEG_203100	TGVEG_203100-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,897,958..2,898,354(+)	hypothetical protein	5.589	14	OG6_489768
TGVEG_203110	TGVEG_203110-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,893,274..2,896,442(-)	putative citrate synthase	5.589	63	OG6_101980
TGVEG_203120	TGVEG_203120-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,890,584..2,892,773(+)	hypothetical protein	5.589	26	OG6_489719
TGVEG_203135	TGVEG_203135-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,833,953..2,887,015(-)	dynein heavy chain family protein	5.589	962	OG6_100025
TGVEG_203150	TGVEG_203150-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,825,753..2,831,878(+)	hypothetical protein	5.589	17	OG6_490878
TGVEG_203160	TGVEG_203160-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,810,381..2,820,253(-)	hypothetical protein	5.589	35	OG6_148532
TGVEG_203170	TGVEG_203170-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,798,849..2,808,902(+)	OB-fold nucleic acid binding domain-containing protein	5.589	38	OG6_127453
TGVEG_203180	TGVEG_203180-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,778,037..2,796,609(-)	leucine rich repeat-containing protein	5.589	28	OG6_102427
TGVEG_203200	TGVEG_203200-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,767,431..2,775,669(+)	leucine rich repeat protein	5.589	26	OG6_490719
TGVEG_203220	TGVEG_203220-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,750,659..2,759,808(+)	DEAD/DEAH box helicase domain-containing protein	5.589	34	OG6_492137
TGVEG_203230	TGVEG_203230-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,747,230..2,747,904(+)	hypothetical protein	5.589	21	OG6_223025
TGVEG_203240	TGVEG_203240-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,737,070..2,744,527(-)	putative transmembrane protein	5.589	40	OG6_223156
TGVEG_203250	TGVEG_203250-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,731,189..2,733,990(+)	hypothetical protein	5.589	17	OG6_489842
TGVEG_203260	TGVEG_203260-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,720,215..2,727,002(-)	Rad17 cell cycle checkpoint protein	5.589	20	OG6_491765
TGVEG_203270	TGVEG_203270-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,713,940..2,718,369(+)	ATP-dependent Clp endopeptidase, proteolytic subunit ClpP domain-containing protein	5.589	45	OG6_100939
TGVEG_203280	TGVEG_203280-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,709,370..2,711,726(-)	hypothetical protein	5.589	36	OG6_148527
TGVEG_203290	TGVEG_203290-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,706,299..2,707,291(-)	hypothetical protein	5.589	17	OG6_490608
TGVEG_203300	TGVEG_203300-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,695,527..2,705,174(+)	putative transmembrane protein	5.589	39	OG6_102131
TGVEG_203310	TGVEG_203310-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,692,320..2,693,030(+)	dense granule protein GRA7	5.589	19	OG6_489748
TGVEG_203320	TGVEG_203320-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,663,723..2,684,174(-)	zinc finger in N-recognin protein	5.589	46	OG6_137388
TGVEG_203330	TGVEG_203330-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,659,284..2,661,141(-)	putative autoantigen, coiled-coil vesicle tethering subfamily A protein 1	5.589	31	OG6_104916
TGVEG_203340	TGVEG_203340-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,655,287..2,658,317(+)	metallo-beta-lactamase domain-containing protein	5.589	28	OG6_108184
TGVEG_203350	TGVEG_203350-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,646,082..2,651,718(-)	magnesium transporter NIPA	5.589	56	OG6_129493
TGVEG_203358	TGVEG_203358-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,640,183..2,644,665(+)	hypothetical protein	5.589	30	OG6_130940
TGVEG_203362	TGVEG_203362-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,633,281..2,635,617(+)	prefoldin subunit	5.589	26	OG6_103935
TGVEG_203370	TGVEG_203370-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,629,178..2,631,502(-)	Dip2/Utp12 family protein	5.589	30	OG6_153113
TGVEG_203375	TGVEG_203375-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,625,917..2,627,697(-)	cpw-wpc domain-containing protein	5.589	18	OG6_176146
TGVEG_203380	TGVEG_203380-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,617,233..2,625,191(+)	DnaJ domain-containing protein	5.589	38	OG6_102149
TGVEG_203390	TGVEG_203390-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,610,995..2,613,038(-)	CRAL/TRIO domain-containing protein	5.589	59	OG6_102382
TGVEG_203400	TGVEG_203400-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,605,104..2,608,180(+)	putative transmembrane protein	5.589	25	OG6_174438
TGVEG_203420	TGVEG_203420-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,597,051..2,604,158(-)	4'-phosphopantetheinyl transferase domain-containing protein	5.589	32	OG6_101866
TGVEG_203430	TGVEG_203430-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,595,538..2,595,900(+)	putative transmembrane protein	5.589	11	OG6_490960
TGVEG_203440	TGVEG_203440-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,590,425..2,595,522(+)	anaphase-promoting complex subunit APC10	5.589	31	OG6_102604
TGVEG_203450	TGVEG_203450-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,583,830..2,589,405(-)	DUF3228 domain-containing protein	5.589	36	OG6_110534
TGVEG_203460	TGVEG_203460-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,581,893..2,582,772(+)	family UPF0203 protein	5.589	21	OG6_104453
TGVEG_203470	TGVEG_203470-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,579,416..2,579,991(+)	hypothetical protein	5.589	11	OG6_490351
TGVEG_203480	TGVEG_203480-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,569,642..2,579,130(-)	central domain galactose oxidase	5.589	27	OG6_490282
TGVEG_203490	TGVEG_203490-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,561,434..2,567,139(+)	GNL3L/Grn1 GTPase	5.589	36	OG6_101399
TGVEG_203500	TGVEG_203500-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,557,659..2,559,315(+)	alanine dehydrogenase/pyridine nucleotide transhydrogenase domain-containing protein	5.589	28	OG6_490167
TGVEG_203505	TGVEG_203505-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,554,175..2,555,518(+)	hypothetical protein	5.589	27	OG6_224182
TGVEG_203510	TGVEG_203510-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,545,400..2,550,198(+)	zinc finger, C3HC4 type (RING finger) domain-containing protein	5.589	25	OG6_126895
TGVEG_203520	TGVEG_203520-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,534,337..2,540,979(-)	hypothetical protein	5.589	31	OG6_142373
TGVEG_203540	TGVEG_203540-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,522,074..2,529,620(-)	putative RNA binding protein	5.589	18	OG6_106127
TGVEG_203560	TGVEG_203560-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,521,222..2,521,898(-)	hypothetical protein	5.589	11	OG6_489326
TGVEG_203570	TGVEG_203570-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,510,311..2,514,435(+)	acyltransferase domain-containing protein	5.589	21	OG6_103425
TGVEG_203580	TGVEG_203580-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,505,514..2,509,403(+)	NAD-binding domain 4 domain-containing protein	5.589	27	OG6_100550
TGVEG_203590	TGVEG_203590-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,500,267..2,501,556(-)	hypothetical protein	5.589	19	OG6_490653
TGVEG_203600	TGVEG_203600-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,496,322..2,497,641(-)	putative transmembrane protein	5.589	19	OG6_492224
TGVEG_203610	TGVEG_203610-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,489,688..2,492,933(+)	putative 3'-5' exoribonuclease csl4	5.589	31	OG6_101821
TGVEG_203620	TGVEG_203620-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,483,287..2,487,833(+)	ribosomal subunit	5.589	26	OG6_139428
TGVEG_203630	TGVEG_203630-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,481,268..2,482,326(-)	ribosomal protein RPL44	5.589	27	OG6_100788
TGVEG_203665	TGVEG_203665-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,444,901..2,477,909(-)	amine-terminal region of chorein, A TM vesicle-mediated sorter	5.589	17	OG6_490210
TGVEG_203682	TGVEG_203682-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,438,318..2,439,704(-)	putative transmembrane protein	5.589	16	OG6_490594
TGVEG_203685	TGVEG_203685-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,428,870..2,432,578(-)	hypothetical protein	5.589	13	OG6_491971
TGVEG_203688	TGVEG_203688-t26_1	Toxoplasma gondii VEG	KI544583:998..1,700(-)	hypothetical protein	5.589	5	OG6_489298
TGVEG_203690	TGVEG_203690-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,404,765..2,413,945(-)	AP2 domain transcription factor AP2VIIa-5	5.589	17	OG6_491860
TGVEG_203700	TGVEG_203700-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,399,752..2,401,496(-)	SFT2 family protein	5.589	27	OG6_101469
TGVEG_203705	TGVEG_203705-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,396,027..2,397,501(-)	hypothetical protein	5.589	14	OG6_491991
TGVEG_203710	TGVEG_203710-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,381,652..2,393,533(-)	AP2 domain transcription factor AP2VIIa-4	5.589	20	OG6_491369
TGVEG_203720	TGVEG_203720-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,376,282..2,378,878(+)	vitamin k epoxide reductase family protein	5.589	19	OG6_491968
TGVEG_203730	TGVEG_203730-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,366,652..2,374,350(+)	hypothetical protein	5.589	23	OG6_156444
TGVEG_203735	TGVEG_203735-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,365,422..2,366,083(+)	hypothetical protein	5.589	12	OG6_490929
TGVEG_203740	TGVEG_203740-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,363,099..2,363,905(-)	hypothetical protein	5.589	15	OG6_491380
TGVEG_203750	TGVEG_203750-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,347,440..2,362,156(+)	N-acetyltransferase B complex (NatB) non catalytic subunit	5.589	26	OG6_491392
TGVEG_203760	TGVEG_203760-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,335,090..2,344,876(-)	hypothetical protein	5.589	27	OG6_490078
TGVEG_203770	TGVEG_203770-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,331,967..2,333,467(+)	putative transmembrane protein	5.589	16	OG6_490895
TGVEG_203780	TGVEG_203780-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,324,813..2,329,237(+)	putative proteophosphoglycan 5, related protein	5.589	18	OG6_492051
TGVEG_203790	TGVEG_203790-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,318,227..2,322,835(+)	hypothetical protein	5.589	17	OG6_490272
TGVEG_203800	TGVEG_203800-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,308,758..2,315,868(+)	OST-HTH associated domain protein	5.589	18	OG6_491343
TGVEG_203810	TGVEG_203810-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,300,052..2,304,112(-)	kelch repeat-containing protein	5.589	30	OG6_154599
TGVEG_203815	TGVEG_203815-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,292,726..2,294,521(-)	hypothetical protein	5.589	10	OG6_491749
TGVEG_203820	TGVEG_203820-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,285,946..2,290,739(-)	hypothetical protein	5.589	20	OG6_489811
TGVEG_203830	TGVEG_203830-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,274,441..2,281,552(+)	FHA domain-containing protein	5.589	28	OG6_125165
TGVEG_203840	TGVEG_203840-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,263,460..2,270,899(+)	DEAD/DEAH box helicase domain-containing protein	5.589	24	OG6_134690
TGVEG_203860	TGVEG_203860-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,260,055..2,262,055(-)	hypothetical protein	5.589	21	OG6_489888
TGVEG_203870	TGVEG_203870-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,253,750..2,257,286(-)	RAB43, member RAS oncogene family protein	5.589	33	OG6_102669
TGVEG_203875	TGVEG_203875-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,250,958..2,251,880(-)	hypothetical protein	5.589	12	OG6_490094
TGVEG_203880	TGVEG_203880-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,240,234..2,249,489(-)	hypothetical protein	5.589	17	OG6_490882
TGVEG_203890	TGVEG_203890-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,237,252..2,239,526(-)	hypothetical protein	5.589	17	OG6_490546
TGVEG_203900	TGVEG_203900-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,225,899..2,235,508(-)	putative viral A-type inclusion repeat protein	5.589	956	OG6_100282
TGVEG_203910	TGVEG_203910-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,213,608..2,223,092(-)	TBC domain-containing protein	5.589	33	OG6_113395
TGVEG_203930	TGVEG_203930-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,208,400..2,211,590(+)	putative transmembrane protein	5.589	18	OG6_489798
TGVEG_203940	TGVEG_203940-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,192,975..2,204,787(-)	ABC1 protein	5.589	32	OG6_101512
TGVEG_203950	TGVEG_203950-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,179,221..2,191,032(+)	Myb family DNA-binding domain-containing protein	5.589	33	OG6_105326
TGVEG_203960	TGVEG_203960-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,169,435..2,175,204(-)	hypothetical protein	5.589	26	OG6_104267
TGVEG_203970	TGVEG_203970-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,161,538..2,167,629(+)	dolichyl-diphosphooligosaccharide--protein glycosyltransferase	5.589	30	OG6_103031
TGVEG_203980	TGVEG_203980-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,145,243..2,157,409(+)	hypothetical protein	5.589	37	OG6_108537
TGVEG_203985	TGVEG_203985-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,141,218..2,141,959(+)	hypothetical protein	5.589	14	OG6_491744
TGVEG_203990	TGVEG_203990-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,138,657..2,140,498(-)	rhoptry protein ROP12	5.589	19	OG6_489706
TGVEG_204000	TGVEG_204000-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,135,815..2,136,573(-)	putative transmembrane protein	5.589	17	OG6_489584
TGVEG_204010	TGVEG_204010-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,133,944..2,134,602(-)	hypothetical protein	5.589	14	OG6_491988
TGVEG_204020	TGVEG_204020-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,129,206..2,131,670(+)	ribosomal protein RPL8	5.589	74	OG6_100234
TGVEG_204040	TGVEG_204040-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,123,727..2,127,954(-)	presenilin	5.589	18	OG6_101989
TGVEG_204045	TGVEG_204045-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,121,617..2,123,615(-)	hypothetical protein	5.589	14	OG6_489365
TGVEG_204050	TGVEG_204050-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,113,636..2,119,609(+)	subtilisin SUB1	5.589	64	OG6_121085
TGVEG_204055	TGVEG_204055-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,110,515..2,112,947(+)	hypothetical protein	5.589	14	OG6_489505
TGVEG_204060	TGVEG_204060-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,104,163..2,110,353(+)	SNARE domain-containing protein	5.589	38	OG6_134698
TGVEG_204070	TGVEG_204070-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,095,595..2,101,468(-)	YT521-B family protein	5.589	33	OG6_105604
TGVEG_204080	TGVEG_204080-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,087,656..2,093,779(+)	histidine acid phosphatase superfamily protein	5.589	16	OG6_100295
TGVEG_204090	TGVEG_204090-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,083,264..2,084,328(-)	eIF2 kinase IF2K-C	5.589	11	OG6_489833
TGVEG_204100	TGVEG_204100-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,065,689..2,083,260(-)	eIF2 kinase IF2K-C	5.589	38	OG6_489649
TGVEG_204110	TGVEG_204110-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,064,706..2,065,254(-)	eIF2 kinase IF2K-C	5.589	10	OG6_490318
TGVEG_204120	TGVEG_204120-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,057,053..2,062,132(-)	pre-mRNA splicing factor	5.589	31	OG6_103842
TGVEG_204130	TGVEG_204130-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,045,438..2,054,259(-)	perforin-like protein PLP1	5.589	60	OG6_121849
TGVEG_204140	TGVEG_204140-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,033,715..2,041,578(-)	PHD-finger domain-containing protein	5.589	22	OG6_159674
TGVEG_204150	TGVEG_204150-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,029,148..2,029,750(-)	hypothetical protein	5.589	13	OG6_490892
TGVEG_204160	TGVEG_204160-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,019,124..2,027,933(-)	GYF domain-containing protein	5.589	41	OG6_191675
TGVEG_204270	TGVEG_204270-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,015,222..2,016,856(-)	putative transmembrane protein	5.589	17	OG6_489683
TGVEG_204280	TGVEG_204280-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,007,461..2,011,996(+)	putative cell-cycle-associated protein kinase DYRK	5.589	34	OG6_105790
TGVEG_204290	TGVEG_204290-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:1,998,183..2,001,341(+)	putative transmembrane protein	5.589	42	OG6_181888
TGVEG_204300	TGVEG_204300-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:1,993,069..1,996,452(-)	putative transmembrane protein	5.589	42	OG6_181888
TGVEG_204310	TGVEG_204310-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:1,970,137..1,991,345(+)	putative transmembrane protein	5.589	69	OG6_158756
TGVEG_204315	TGVEG_204315-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:1,968,051..1,970,008(+)	hypothetical protein	5.589	14	OG6_491999
TGVEG_204320	TGVEG_204320-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:1,965,913..1,966,776(+)	putative transmembrane protein	5.589	19	OG6_491660
TGVEG_204325	TGVEG_204325-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:1,962,924..1,963,639(+)	peptidyl-prolyl cis-trans isomerase, cyclophilin-type	5.589	14	OG6_491398
TGVEG_204330	TGVEG_204330-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:1,956,699..1,961,516(+)	hypothetical protein	5.589	15	OG6_491263
TGVEG_204340	TGVEG_204340-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:1,952,069..1,956,562(-)	putative transmembrane protein	5.589	17	OG6_490136
TGVEG_204350	TGVEG_204350-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:1,942,029..1,948,926(-)	GTPase	5.589	35	OG6_101467
