Gene ID	source_id	Organism	Genomic Location (Gene)	Product Description	Score	Ortholog count	Ortholog Group
TGGT1_202720	TGGT1_202720-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,979,397..2,990,954(-)	RNB family domain-containing protein	5.589	27	OG6_490125
TGGT1_202730	TGGT1_202730-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,973,175..2,977,605(+)	hypothetical protein	5.589	16	OG6_491206
TGGT1_202735	TGGT1_202735-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,970,885..2,971,187(-)	hypothetical protein	5.589	5	OG6r14_115962
TGGT1_202740	TGGT1_202740-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,962,165..2,967,907(-)	hypothetical protein	5.589	27	OG6_101927
TGGT1_202750	TGGT1_202750-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,955,721..2,960,686(+)	3' exoribonuclease family, domain 1 domain-containing protein	5.589	31	OG6_103422
TGGT1_202760	TGGT1_202760-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,950,166..2,953,731(-)	hypothetical protein	5.589	27	OG6_491687
TGGT1_202770	TGGT1_202770-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,940,119..2,946,876(+)	RNA recognition motif-containing protein	5.589	74	OG6_104067
TGGT1_202780	TGGT1_202780-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,933,158..2,936,550(-)	rhoptry kinase family protein ROP25	5.589	19	OG6_492039
TGGT1_202790	TGGT1_202790-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,923,995..2,930,342(-)	dihydrouridine synthase (dus) protein	5.589	42	OG6_101867
TGGT1_202800	TGGT1_202800-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,916,736..2,920,933(-)	putative cytochrome c oxidase assembly protein COX11	5.589	24	OG6_102743
TGGT1_202810	TGGT1_202810-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,914,136..2,915,434(+)	TIM14 protein	5.589	24	OG6_101286
TGGT1_202820	TGGT1_202820-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,909,267..2,911,128(+)	ubiquitin-conjugating enzyme subfamily protein	5.589	26	OG6_101758
TGGT1_202830	TGGT1_202830-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,904,651..2,906,221(-)	putative Elicitor-responsive protein	5.589	23	OG6_101863
TGGT1_202840	TGGT1_202840-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,890,185..2,896,672(-)	FHA domain-containing protein	5.589	73	OG6_119641
TGGT1_202850	TGGT1_202850-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,880,401..2,888,538(+)	ATP-binding domain-containing protein	5.589	33	OG6_101395
TGGT1_202870	TGGT1_202870-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,870,446..2,874,438(+)	SAP domain-containing protein	5.589	40	OG6_103733
TGGT1_202880	TGGT1_202880-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,861,647..2,865,324(+)	carrier superfamily protein	5.589	60	OG6_100767
TGGT1_202890	TGGT1_202890-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,858,390..2,859,523(-)	hypothetical protein	5.589	18	OG6_491557
TGGT1_202900	TGGT1_202900-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,849,287..2,853,372(+)	zinc finger (CCCH type) motif-containing protein	5.589	19	OG6_195775
TGGT1_202910	TGGT1_202910-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,846,352..2,847,713(+)	zinc carboxypeptidase superfamily protein	5.589	27	OG6_162756
TGGT1_202920	TGGT1_202920-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,842,071..2,846,072(-)	p-aminobenzoic acid synthase	5.589	29	OG6_106370
TGGT1_202930	TGGT1_202930-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,840,503..2,841,390(+)	hypothetical protein	5.589	20	OG6_492325
TGGT1_202940	TGGT1_202940-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,836,028..2,837,191(-)	hypothetical protein	5.589	17	OG6_491701
TGGT1_202950	TGGT1_202950-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,821,568..2,833,732(+)	hypothetical protein	5.589	36	OG6_167241
TGGT1_202960	TGGT1_202960-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,818,342..2,819,241(-)	glycine cleavage H-protein	5.589	27	OG6_100619
TGGT1_202970	TGGT1_202970-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,807,933..2,816,397(+)	hypothetical protein	5.589	26	OG6_139649
TGGT1_202975	TGGT1_202975-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,801,997..2,804,082(-)	hypothetical protein	5.589	16	OG6_491560
TGGT1_202980	TGGT1_202980-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,786,681..2,799,928(-)	hypothetical protein	5.589	33	OG6_179542
TGGT1_202990	TGGT1_202990-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,784,836..2,785,639(+)	hypothetical protein	5.589	15	OG6_490687
TGGT1_203000	TGGT1_203000-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,777,720..2,780,227(+)	hypothetical protein	5.589	16	OG6_491516
TGGT1_203010	TGGT1_203010-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,764,034..2,772,472(-)	aurora kinase	11.21	66	OG6_100573
TGGT1_203020	TGGT1_203020-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,755,996..2,762,289(+)	ribosome biogenesis GTPase Der protein	5.589	31	OG6_156235
TGGT1_203030	TGGT1_203030-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,741,985..2,745,738(-)	N-methyl-D-aspartate receptor-associated protein	5.589	82	OG6_100360
TGGT1_203040	TGGT1_203040-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,737,414..2,740,528(+)	hypothetical protein	5.589	19	OG6_491494
TGGT1_203050	TGGT1_203050-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,725,529..2,732,845(+)	AP2 domain transcription factor AP2VIIa-6	5.589	17	OG6_491434
TGGT1_203060	TGGT1_203060-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,719,945..2,723,063(-)	hypothetical protein	5.589	31	OG6_145157
TGGT1_203070	TGGT1_203070-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,718,544..2,719,518(+)	hypothetical protein	5.589	24	OG6_490426
TGGT1_203080	TGGT1_203080-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,713,432..2,715,643(+)	RNA recognition motif-containing protein	5.589	32	OG6_103065
TGGT1_203090	TGGT1_203090-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,710,401..2,712,465(+)	hypothetical protein	5.589	15	OG6_490415
TGGT1_203100	TGGT1_203100-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,708,595..2,708,991(+)	hypothetical protein	5.589	14	OG6_489768
TGGT1_203110	TGGT1_203110-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,703,911..2,707,079(-)	putative citrate synthase	5.589	63	OG6_101980
TGGT1_203120	TGGT1_203120-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,701,221..2,703,410(+)	hypothetical protein	5.589	26	OG6_489719
TGGT1_203135	TGGT1_203135-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,644,696..2,697,652(-)	dynein heavy chain family protein	5.589	962	OG6_100025
TGGT1_203150	TGGT1_203150-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,636,476..2,642,600(+)	hypothetical protein	5.589	17	OG6_490878
TGGT1_203160	TGGT1_203160-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,621,125..2,630,975(-)	hypothetical protein	5.589	35	OG6_148532
TGGT1_203170	TGGT1_203170-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,609,598..2,619,646(+)	OB-fold nucleic acid binding domain-containing protein	5.589	38	OG6_127453
TGGT1_203175	TGGT1_203175-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,607,907..2,609,252(-)	hypothetical protein	5.589	8	OG6_490246
TGGT1_203180	TGGT1_203180-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,588,798..2,607,358(-)	leucine rich repeat-containing protein	5.589	28	OG6_102427
TGGT1_203200	TGGT1_203200-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,578,143..2,586,404(+)	hypothetical protein	5.589	26	OG6_490719
TGGT1_203220	TGGT1_203220-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,561,456..2,570,570(+)	DEAD/DEAH box helicase domain-containing protein	5.589	34	OG6_492137
TGGT1_203230	TGGT1_203230-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,558,027..2,558,701(+)	hypothetical protein	5.589	21	OG6_223025
TGGT1_203240	TGGT1_203240-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,547,760..2,555,324(-)	hypothetical protein	5.589	40	OG6_223156
TGGT1_203250	TGGT1_203250-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,541,880..2,544,681(+)	hypothetical protein	5.589	17	OG6_489842
TGGT1_203260	TGGT1_203260-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,530,882..2,537,693(-)	hypothetical protein	5.589	20	OG6_491765
TGGT1_203270	TGGT1_203270-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,524,594..2,529,028(+)	ATP-dependent Clp endopeptidase, proteolytic subunit ClpP domain-containing protein	5.589	45	OG6_100939
TGGT1_203280	TGGT1_203280-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,520,041..2,522,364(-)	hypothetical protein	5.589	36	OG6_148527
TGGT1_203290	TGGT1_203290-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,516,966..2,517,958(-)	hypothetical protein	5.589	17	OG6_490608
TGGT1_203300	TGGT1_203300-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,506,153..2,515,839(+)	hypothetical protein	5.589	39	OG6_102131
TGGT1_203310	TGGT1_203310-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,502,941..2,503,651(+)	dense granule protein GRA7	5.589	19	OG6_489748
TGGT1_203320	TGGT1_203320-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,474,491..2,497,953(-)	zinc finger in N-recognin protein	5.589	47	OG6_137388
TGGT1_203330	TGGT1_203330-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,470,051..2,471,908(-)	hypothetical protein	5.589	31	OG6_104916
TGGT1_203340	TGGT1_203340-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,466,054..2,469,084(+)	metallo-beta-lactamase domain-containing protein	5.589	28	OG6_108184
TGGT1_203350	TGGT1_203350-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,456,813..2,462,484(-)	hypothetical protein	5.589	56	OG6_129493
TGGT1_203358	TGGT1_203358-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,450,862..2,455,406(+)	hypothetical protein	5.589	30	OG6_130940
TGGT1_203362	TGGT1_203362-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,443,994..2,446,329(+)	hypothetical protein	5.589	26	OG6_103935
TGGT1_203370	TGGT1_203370-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,439,891..2,442,215(-)	hypothetical protein	5.589	30	OG6_153113
TGGT1_203375	TGGT1_203375-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,436,628..2,438,408(-)	cpw-wpc domain-containing protein	5.589	18	OG6_176146
TGGT1_203380	TGGT1_203380-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,427,917..2,435,902(+)	DnaJ domain-containing protein	5.589	38	OG6_102149
TGGT1_203390	TGGT1_203390-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,421,687..2,423,720(-)	CRAL/TRIO domain-containing protein	5.589	59	OG6_102382
TGGT1_203400	TGGT1_203400-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,416,167..2,418,871(+)	hypothetical protein	5.589	25	OG6_174438
TGGT1_203420	TGGT1_203420-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,407,678..2,414,866(-)	4'-phosphopantetheinyl transferase domain-containing protein	5.589	32	OG6_101866
TGGT1_203430	TGGT1_203430-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,406,212..2,406,574(+)	hypothetical protein	5.589	11	OG6_490960
TGGT1_203440	TGGT1_203440-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,401,195..2,406,196(+)	anaphase-promoting complex subunit APC10	5.589	31	OG6_102604
TGGT1_203450	TGGT1_203450-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,394,615..2,400,109(-)	DUF3228 domain-containing protein	5.589	36	OG6_110534
TGGT1_203460	TGGT1_203460-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,392,698..2,393,577(+)	hypothetical protein	5.589	21	OG6_104453
TGGT1_203470	TGGT1_203470-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,390,934..2,391,509(+)	hypothetical protein	5.589	11	OG6_490351
TGGT1_203480	TGGT1_203480-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,381,334..2,390,648(-)	hypothetical protein	5.589	27	OG6_490282
TGGT1_203490	TGGT1_203490-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,373,071..2,378,820(+)	GNL3L/Grn1 GTPase	5.589	36	OG6_101399
TGGT1_203500	TGGT1_203500-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,369,294..2,370,950(+)	alanine dehydrogenase/pyridine nucleotide transhydrogenase domain-containing protein	5.589	28	OG6_490167
TGGT1_203505	TGGT1_203505-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,365,811..2,367,154(+)	hypothetical protein	5.589	27	OG6_224182
TGGT1_203510	TGGT1_203510-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,357,035..2,361,836(+)	zinc finger, C3HC4 type (RING finger) domain-containing protein	5.589	25	OG6_126895
TGGT1_203520	TGGT1_203520-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,345,967..2,352,614(-)	hypothetical protein	5.589	31	OG6_142373
TGGT1_203540	TGGT1_203540-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,333,721..2,341,250(-)	putative RNA binding protein	5.589	18	OG6_106127
TGGT1_203560	TGGT1_203560-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,332,867..2,333,545(-)	hypothetical protein	5.589	11	OG6_489326
TGGT1_203570	TGGT1_203570-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,321,955..2,326,079(+)	acyltransferase domain-containing protein	5.589	21	OG6_103425
TGGT1_203580	TGGT1_203580-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,317,150..2,321,047(+)	NAD-binding domain 4 domain-containing protein	5.589	27	OG6_100550
TGGT1_203590	TGGT1_203590-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,311,902..2,313,191(-)	hypothetical protein	5.589	19	OG6_490653
TGGT1_203600	TGGT1_203600-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,307,958..2,309,277(-)	hypothetical protein	5.589	19	OG6_492224
TGGT1_203610	TGGT1_203610-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,301,333..2,304,569(+)	putative 3'-5' exoribonuclease csl4	5.589	31	OG6_101821
TGGT1_203620	TGGT1_203620-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,294,935..2,299,477(+)	hypothetical protein	5.589	26	OG6_139428
TGGT1_203630	TGGT1_203630-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,292,915..2,293,974(-)	ribosomal protein RPL44	5.589	27	OG6_100788
TGGT1_203665	TGGT1_203665-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,256,548..2,289,556(-)	hypothetical protein	5.589	17	OG6_490210
TGGT1_203682	TGGT1_203682-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,249,963..2,251,349(-)	hypothetical protein	5.589	16	OG6_490594
TGGT1_203685	TGGT1_203685-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,242,266..2,245,974(-)	hypothetical protein	5.589	13	OG6_491971
TGGT1_203688	TGGT1_203688-t26_1	Toxoplasma gondii GT1	AAQM03000455:422..1,684(+)	hypothetical protein	5.589	5	OG6_489298
TGGT1_203690	TGGT1_203690-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,222,773..2,231,953(-)	AP2 domain transcription factor AP2VIIa-5	5.589	17	OG6_491860
TGGT1_203700	TGGT1_203700-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,217,758..2,219,502(-)	SFT2 family protein	5.589	27	OG6_101469
TGGT1_203705	TGGT1_203705-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,214,033..2,215,507(-)	hypothetical protein	5.589	14	OG6_491991
TGGT1_203710	TGGT1_203710-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,199,664..2,211,541(-)	AP2 domain transcription factor AP2VIIa-4	5.589	20	OG6_491369
TGGT1_203720	TGGT1_203720-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,194,294..2,196,890(+)	vitamin k epoxide reductase family protein	5.589	19	OG6_491968
TGGT1_203730	TGGT1_203730-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,184,667..2,192,362(+)	hypothetical protein	5.589	23	OG6_156444
TGGT1_203735	TGGT1_203735-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,183,437..2,184,098(+)	hypothetical protein	5.589	12	OG6_490929
TGGT1_203740	TGGT1_203740-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,181,114..2,181,920(-)	hypothetical protein	5.589	15	OG6_491380
TGGT1_203750	TGGT1_203750-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,165,529..2,180,173(+)	hypothetical protein	5.589	26	OG6_491392
TGGT1_203760	TGGT1_203760-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,153,059..2,162,964(-)	hypothetical protein	5.589	27	OG6_490078
TGGT1_203770	TGGT1_203770-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,149,936..2,151,436(+)	hypothetical protein	5.589	16	OG6_490895
TGGT1_203780	TGGT1_203780-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,142,786..2,147,213(+)	hypothetical protein	5.589	18	OG6_492051
TGGT1_203790	TGGT1_203790-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,136,205..2,140,811(+)	hypothetical protein	5.589	17	OG6_490272
TGGT1_203800	TGGT1_203800-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,126,736..2,133,846(+)	hypothetical protein	5.589	18	OG6_491343
TGGT1_203810	TGGT1_203810-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,118,032..2,122,089(-)	kelch repeat-containing protein	5.589	30	OG6_154599
TGGT1_203820	TGGT1_203820-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,103,925..2,108,718(-)	hypothetical protein	5.589	20	OG6_489811
TGGT1_203830	TGGT1_203830-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,092,425..2,099,532(+)	FHA domain-containing protein	5.589	28	OG6_125165
TGGT1_203840	TGGT1_203840-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,081,575..2,088,888(+)	DEAD/DEAH box helicase domain-containing protein	5.589	24	OG6_134690
TGGT1_203860	TGGT1_203860-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,078,127..2,080,127(-)	hypothetical protein	5.589	21	OG6_489888
TGGT1_203870	TGGT1_203870-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,071,934..2,075,396(-)	RAB43, member RAS oncogene family protein	5.589	33	OG6_102669
TGGT1_203875	TGGT1_203875-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,069,141..2,070,065(-)	hypothetical protein	5.589	12	OG6_490094
TGGT1_203880	TGGT1_203880-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,058,415..2,067,672(-)	hypothetical protein	5.589	17	OG6_490882
TGGT1_203890	TGGT1_203890-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,055,411..2,057,707(-)	hypothetical protein	5.589	17	OG6_490546
TGGT1_203900	TGGT1_203900-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,044,064..2,053,669(-)	hypothetical protein	5.589	955	OG6_100282
TGGT1_203910	TGGT1_203910-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,031,779..2,041,259(-)	TBC domain-containing protein	5.589	33	OG6_113395
TGGT1_203930	TGGT1_203930-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,026,571..2,029,761(+)	hypothetical protein	5.589	18	OG6_489798
TGGT1_203940	TGGT1_203940-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:2,011,171..2,022,955(-)	ABC1 protein	5.589	32	OG6_101512
TGGT1_203950	TGGT1_203950-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:1,997,437..2,009,258(+)	Myb family DNA-binding domain-containing protein	5.589	33	OG6_105326
TGGT1_203960	TGGT1_203960-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:1,987,603..1,993,421(-)	hypothetical protein	5.589	26	OG6_104267
TGGT1_203970	TGGT1_203970-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:1,979,719..1,985,797(+)	dolichyl-diphosphooligosaccharide--protein glycosyltransferase	5.589	30	OG6_103031
TGGT1_203980	TGGT1_203980-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:1,963,789..1,975,923(+)	hypothetical protein	5.589	37	OG6_108537
TGGT1_203985	TGGT1_203985-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:1,959,771..1,960,512(+)	hypothetical protein	5.589	14	OG6_491744
TGGT1_203990	TGGT1_203990-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:1,957,210..1,959,051(-)	rhoptry protein ROP12	5.589	19	OG6_489706
TGGT1_204000	TGGT1_204000-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:1,954,368..1,955,126(-)	hypothetical protein	5.589	17	OG6_489584
TGGT1_204010	TGGT1_204010-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:1,952,493..1,953,155(-)	hypothetical protein	5.589	14	OG6_491988
TGGT1_204020	TGGT1_204020-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:1,947,745..1,950,214(+)	ribosomal protein RPL8	5.589	72	OG6_100234
TGGT1_204040	TGGT1_204040-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:1,942,262..1,946,493(-)	hypothetical protein	5.589	18	OG6_101989
TGGT1_204045	TGGT1_204045-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:1,940,152..1,942,150(-)	hypothetical protein	5.589	14	OG6_489365
TGGT1_204050	TGGT1_204050-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:1,932,241..1,938,144(+)	subtilisin SUB1	5.589	64	OG6_121085
TGGT1_204055	TGGT1_204055-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:1,929,120..1,931,552(+)	hypothetical protein	5.589	14	OG6_489505
TGGT1_204060	TGGT1_204060-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:1,922,878..1,928,958(+)	SNARE domain-containing protein	5.589	38	OG6_134698
TGGT1_204070	TGGT1_204070-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:1,914,309..1,920,183(-)	YT521-B family protein	5.589	33	OG6_105604
TGGT1_204080	TGGT1_204080-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:1,906,339..1,912,464(+)	histidine acid phosphatase superfamily protein	5.589	16	OG6_100295
TGGT1_204090	TGGT1_204090-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:1,901,956..1,903,020(-)	eIF2 kinase IF2K-C	5.589	11	OG6_489833
TGGT1_204100	TGGT1_204100-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:1,884,266..1,901,952(-)	eIF2 kinase IF2K-C	5.589	38	OG6_489649
TGGT1_204110	TGGT1_204110-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:1,883,283..1,883,831(-)	eIF2 kinase IF2K-C	5.589	10	OG6_490318
TGGT1_204120	TGGT1_204120-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:1,875,680..1,880,724(-)	hypothetical protein	5.589	31	OG6_103842
TGGT1_204130	TGGT1_204130-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:1,864,038..1,872,889(-)	perforin-like protein PLP1	5.589	60	OG6_121849
TGGT1_204140	TGGT1_204140-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:1,852,318..1,860,177(-)	PHD-finger domain-containing protein	5.589	22	OG6_159674
TGGT1_204150	TGGT1_204150-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:1,847,753..1,848,356(-)	hypothetical protein	5.589	13	OG6_490892
TGGT1_204160	TGGT1_204160-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:1,837,535..1,846,324(-)	GYF domain-containing protein	5.589	41	OG6_191675
TGGT1_204270	TGGT1_204270-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:1,833,641..1,835,275(-)	hypothetical protein	5.589	17	OG6_489683
TGGT1_204280	TGGT1_204280-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:1,825,877..1,830,412(+)	putative cell-cycle-associated protein kinase DYRK	5.589	34	OG6_105790
TGGT1_204290	TGGT1_204290-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:1,816,615..1,819,773(+)	hypothetical protein	5.589	42	OG6_181888
TGGT1_204300	TGGT1_204300-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:1,811,503..1,814,886(-)	hypothetical protein	5.589	42	OG6_181888
TGGT1_204310	TGGT1_204310-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:1,788,678..1,809,780(+)	hypothetical protein	5.589	69	OG6_158756
TGGT1_204315	TGGT1_204315-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:1,786,591..1,788,549(+)	hypothetical protein	5.589	14	OG6_491999
TGGT1_204320	TGGT1_204320-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:1,784,453..1,785,316(+)	hypothetical protein	5.589	19	OG6_491660
TGGT1_204325	TGGT1_204325-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:1,781,463..1,782,179(+)	hypothetical protein	5.589	14	OG6_491398
TGGT1_204330	TGGT1_204330-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIa:1,775,238..1,780,055(+)	hypothetical protein	5.589	15	OG6_491263
